"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905954","positive regulation of lipid localization","7/295","127/28928",0.0551181102362205,5.40493794207927,5.04971828640707,0.000336477867954384,0.00664803952509873,0.00434335782888486,"Dbi/Plin2/Apoe/Atp8a1/Abca1/Plin3/Abca3",7
"GO:0046688","response to copper ion","4/295","33/28928",0.121212121212121,11.8861838726246,6.35112360707726,0.000343433856363193,0.00675067677661599,0.00441041373434837,"Cp/Mt3/Mt1/Sod3",4
"GO:0035249","synaptic transmission, glutamatergic","7/295","128/28928",0.0546875,5.36271186440678,5.02105005650716,0.000352888040337442,0.00688450027478552,0.00449784452296943,"Gria3/Serpine2/Grm5/Gria4/Mef2c/Grm3/Grid2",7
"GO:0030324","lung development","10/295","259/28928",0.0386100386100386,3.78613965054643,4.57167943091759,0.000353834217096986,0.00688450027478552,0.00449784452296943,"Ctsz/Fgf1/Hoxa5/Thra/Mmp14/Rcn3/Hes1/Lipa/Abca3/Srf",10
"GO:0098739","import across plasma membrane","9/295","213/28928",0.0422535211267606,4.14342325137264,4.67377210078605,0.000361659380580548,0.00700121417053153,0.00457409711005383,"Slc1a3/Atp1b2/Atp1a1/Slc38a1/Agt/Irs2/Slc1a2/Slc38a3/Adrb1",9
"GO:0006814","sodium ion transport","10/295","260/28928",0.0384615384615385,3.77157757496741,4.55663554881297,0.00036473879995212,0.00702129346930538,0.00458721550070097,"Serpine2/Atp1b2/Per1/Atp1a1/Cntn1/Slc38a1/Scn1b/Slc38a3/Neto1/Atp2b4",10
"GO:0006644","phospholipid metabolic process","12/295","361/28928",0.0332409972299169,3.25964599276961,4.38521578255449,0.000368192013391698,0.00702129346930538,0.00458721550070097,"Dbi/Rab38/Pld1/Pla2g7/Abhd4/Gpat2/Smpd1/Chka/Lpin1/Abca3/Plcd1/Inpp4b",12
"GO:0070588","calcium ion transmembrane transport","12/295","361/28928",0.0332409972299169,3.25964599276961,4.38521578255449,0.000368192013391698,0.00702129346930538,0.00458721550070097,"Dbi/Stim2/Itgav/Slc25a25/Tgfb2/Itpr2/Plcd1/Ubash3b/Ehd3/Hrc/Atp2b4/Adrb1",12
"GO:0050680","negative regulation of epithelial cell proliferation","8/295","170/28928",0.0470588235294118,4.61463609172483,4.797765098292,0.000374542423133936,0.0070980757170011,0.00463737957920706,"Ptn/Cdkn2a/Cask/Apoe/Klf9/Mef2c/Tgfb2/Mcc",8
"GO:0009913","epidermal cell differentiation","10/295","261/28928",0.0383141762452107,3.75712708617443,4.5416660201791,0.000375922089890744,0.0070980757170011,0.00463737957920706,"Zfp36/Nfkbiz/Cdkn2a/Hes1/Klf7/Tfap2a/Tgfb2/Maff/Jag1/Kcnma1",10
"GO:0051957","positive regulation of amino acid transport","4/295","34/28928",0.117647058823529,11.5365902293121,6.23971845305037,0.000386121208049454,0.007138771418709,0.004663967266291,"Slc38a1/Agt/Slc38a3/Abat",4
"GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","4/295","34/28928",0.117647058823529,11.5365902293121,6.23971845305037,0.000386121208049454,0.007138771418709,0.004663967266291,"Ndrg2/Mef2c/Agt/Timp3",4
"GO:0051348","negative regulation of transferase activity","9/295","215/28928",0.0418604651162791,4.10487977926685,4.63824849808325,0.000387154495003615,0.007138771418709,0.004663967266291,"Dusp1/Zfp36/Cdkn2a/Apoe/Agt/Smpd1/Irs2/Ubash3b/Ptprj",9
"GO:0002064","epithelial cell development","10/295","262/28928",0.0381679389312977,3.7427869064562,4.52677015688556,0.000387389630861329,0.007138771418709,0.004663967266291,"Tnfrsf1a/Rap1a/Hoxa5/Rap1b/Agt/Tfap2a/Six3/Lamb2/Jag1/Kcnma1",10
"GO:0030323","respiratory tube development","10/295","262/28928",0.0381679389312977,3.7427869064562,4.52677015688556,0.000387389630861329,0.007138771418709,0.004663967266291,"Ctsz/Fgf1/Hoxa5/Thra/Mmp14/Rcn3/Hes1/Lipa/Abca3/Srf",10
"GO:0001974","blood vessel remodeling","5/295","61/28928",0.0819672131147541,8.0377882745207,5.58508218121416,0.000397646410850856,0.00728538384814392,0.00475975343615263,"Cst3/Mef2c/Abr/Tgfb2/Jag1",5
"GO:0072593","reactive oxygen species metabolic process","10/295","263/28928",0.0380228136882129,3.72855577753432,4.51194727984003,0.00039914704098884,0.00728538384814392,0.00475975343615263,"Mt3/Ier3/Prcp/Agt/Tfap2a/Lipa/Sod3/Nox4/Naglu/Cryab",10
"GO:0060419","heart growth","7/295","131/28928",0.0534351145038168,5.23990166903869,4.93681767648655,0.000405999392152861,0.00734568087831533,0.00479914724196031,"Pdlim5/Fgf1/Vgll4/Mef2c/Agt/Tgfb2/Adrb1",7
"GO:0055074","calcium ion homeostasis","12/295","365/28928",0.0328767123287671,3.22392384490364,4.34003980615584,0.00040628341930677,0.00734568087831533,0.00479914724196031,"Dbi/Stim2/Apoe/Itgav/Tgfb2/Itpr2/Plcd1/Ubash3b/Hrc/Atp2b4/Inpp4b/Cib2",12
"GO:0071901","negative regulation of protein serine/threonine kinase activity","6/295","94/28928",0.0638297872340425,6.25921384781825,5.18395937142801,0.000410495086580298,0.00738698435146611,0.00482613200382767,"Dusp1/Cdkn2a/Apoe/Agt/Smpd1/Ptprj",6
"GO:0010721","negative regulation of cell development","11/295","314/28928",0.035031847133758,3.43525855554356,4.40402620599835,0.000414897193650224,0.00739674857330841,0.00483251125431521,"Tmem176a/Ptn/Tmem176b/Mt3/Cdkn2a/Sema6d/Hes1/Ubash3b/Rflnb/Bdnf/Inpp4b",11
"GO:0099173","postsynapse organization","11/295","314/28928",0.035031847133758,3.43525855554356,4.40402620599835,0.000414897193650224,0.00739674857330841,0.00483251125431521,"Ptn/Ncan/Pdlim5/Cask/Apoe/Nptx1/Epha5/Adgrl3/Grid2/Nefl/Rapgef4",11
"GO:0072073","kidney epithelium development","8/295","173/28928",0.046242774566474,4.53461350053885,4.7330116850042,0.000420913643791827,0.00746926850302811,0.00487989063635846,"Fgf1/Hes1/Mef2c/Agt/Lamb2/Jag1/Crlf1/Bdnf",8
"GO:0071466","cellular response to xenobiotic stimulus","9/295","218/28928",0.0412844036697248,4.04839060799254,4.5857623528596,0.000428161037562735,0.00756286293538232,0.00494103860471379,"Gstm5/Rap1a/Gsta4/Cyp2j6/Mef2c/Rap1b/Abca1/Rora/Tlr3",9
"GO:0001975","response to amphetamine","4/295","35/28928",0.114285714285714,11.2069733656174,6.13287289648507,0.000432468071992178,0.00756453677850541,0.0049421321751725,"Nr4a1/Fosb/Nr4a2/Rgs10",4
"GO:0030878","thyroid gland development","4/295","35/28928",0.114285714285714,11.2069733656174,6.13287289648507,0.000432468071992178,0.00756453677850541,0.0049421321751725,"Hoxa5/Thra/Six3/Srf",4
"GO:0048505","regulation of timing of cell differentiation","3/295","15/28928",0.2,19.6122033898305,7.3185681335268,0.00043614991600566,0.00756453677850541,0.0049421321751725,"Serpine2/Hes1/Jag1",3
"GO:1902337","regulation of apoptotic process involved in morphogenesis","3/295","15/28928",0.2,19.6122033898305,7.3185681335268,0.00043614991600566,0.00756453677850541,0.0049421321751725,"Tnfrsf1a/Cdkn2a/Tgfb2",3
"GO:0006631","fatty acid metabolic process","14/295","478/28928",0.0292887029288703,2.87207999432664,4.18915562397555,0.00044009534223155,0.00759858309357447,0.00496437562431891,"Dbi/Tnfrsf1a/Gpx4/Acsbg1/Ech1/Mgst3/Cyp2j6/Agt/Lipa/Irs2/Lpin1/Cpt1c/Ppargc1a/Ptgr2",14
"GO:1901890","positive regulation of cell junction assembly","7/295","133/28928",0.0526315789473684,5.16110615521855,4.88208519199681,0.000444822640537045,0.00764576314429818,0.00499519972545495,"Myh9/Adgrl3/Agt/Grid2/Ptprj/Adgrb3/Bdnf",7
"GO:0099003","vesicle-mediated transport in synapse","11/295","317/28928",0.0347003154574132,3.40274822221034,4.36617014978051,0.00044924987472018,0.00768738736518951,0.00502239404116216,"Atp6v0e2/Rap1a/Pld1/Cask/Atp8a1/Rap1b/Cspg5/Tspan7/Sgip1/Susd4/Rapgef4",11
"GO:0045834","positive regulation of lipid metabolic process","8/295","175/28928",0.0457142857142857,4.48278934624697,4.69065972061509,0.00045434150001035,0.00773995986462076,0.00505674118608011,"Dbi/Tnfrsf1a/Rab38/Fgf1/Apoe/Agt/Irs2/Ppargc1a",8
"GO:0006109","regulation of carbohydrate metabolic process","9/295","220/28928",0.0409090909090909,4.01158705701079,4.55129066990127,0.0004574348128705,0.00775817538819747,0.00506864191811328,"Igfbp4/Myh9/Ier3/Gpd1/Cyp2j6/Irs2/Plcd1/Ppargc1a/Rora",9
"GO:0009612","response to mechanical stimulus","10/295","269/28928",0.0371747211895911,3.64539096465251,4.42450580050252,0.000476102796427693,0.00803921594144206,0.00525225389613486,"Fos/Tnfrsf1a/Ptn/Bag3/Serpine2/Fosb/Slc1a3/Mmp14/Atp1a1/Tlr3",10
"GO:0042176","regulation of protein catabolic process","12/295","372/28928",0.032258064516129,3.16325861126299,4.26246183671891,0.000480965201342302,0.00807858150642359,0.00527797256615863,"Cd81/Cst3/Serpine2/Ier3/Timp4/Apoe/Trib2/Vgll4/Odc1/Svip/Sh3d19/Timp3",12
"GO:0072576","liver morphogenesis","4/295","36/28928",0.111111111111111,10.8956685499058,6.03027151513166,0.00048264940385364,0.00807858150642359,0.00527797256615863,"Ptn/Fgf1/Cdkn2a/Lipa",4
"GO:0048709","oligodendrocyte differentiation","7/295","135/28928",0.0518518518518519,5.08464532328939,4.82844242018389,0.000486553273825733,0.00809378401901939,0.00528790481037174,"Ptn/Cntn1/Hes1/Cnp/Tnfrsf21/Ptprj/Wasf3",7
"GO:0050905","neuromuscular process","9/295","222/28928",0.0405405405405405,3.97544663307375,4.51722363077899,0.000488334572864418,0.00809378401901939,0.00528790481037174,"Hexa/Nr4a1/Slc1a3/Gm2a/Mdga2/Abr/Grid2/Nefl/Kcnma1",9
"GO:0009266","response to temperature stimulus","8/295","177/28928",0.0451977401129944,4.43213635928373,4.64894029934275,0.000489892484323636,0.00809378401901939,0.00528790481037174,"Bag3/Pcsk1n/Fgf1/Thra/Agt/Lipa/Cryab/Adrb1",8
"GO:0033619","membrane protein proteolysis","5/295","64/28928",0.078125,7.66101694915254,5.41478911172162,0.000497121424058558,0.00817796746101483,0.00534290430465467,"Myh9/Timp4/Apoe/Sh3d19/Timp3",5
"GO:0050770","regulation of axonogenesis","8/295","178/28928",0.0449438202247191,4.40723671681584,4.62831237644135,0.0005084950491308,0.00832932274922375,0.00544178912227698,"Metrn/Mt3/Apoe/Sema6d/Chn1/Nefl/Bdnf/Srf",8
"GO:0021537","telencephalon development","11/295","322/28928",0.0341614906832298,3.34991051689652,4.30407641044509,0.000511793153473109,0.00834767300962735,0.00545377788180303,"Dbi/Fos/Zic1/Atp1b2/Epha5/Hes1/Slc1a2/Six3/Nefl/Atp2b4/Srf",11
"GO:0001822","kidney development","12/295","375/28928",0.032,3.13795254237288,4.22977339299642,0.000516342796186953,0.00835080986407,0.00545582728016327,"Egr1/Fgf1/Hes1/Odc1/Mef2c/Agt/Tfap2a/Tgfb2/Lamb2/Jag1/Crlf1/Bdnf",12
"GO:0034765","regulation of monoatomic ion transmembrane transport","12/295","375/28928",0.032,3.13795254237288,4.22977339299642,0.000516342796186953,0.00835080986407,0.00545582728016327,"Dbi/Stim2/Atp1b2/Tgfb2/Ubash3b/Ehd3/Scn1b/Neto1/Hrc/Atp2b4/Adrb1/Rgs7",12
"GO:0010544","negative regulation of platelet activation","3/295","16/28928",0.1875,18.3864406779661,7.06091341500234,0.000532759329652607,0.00835606378228314,0.00545925981793884,"Serpine2/Apoe/Ubash3b",3
"GO:0030007","intracellular potassium ion homeostasis","3/295","16/28928",0.1875,18.3864406779661,7.06091341500234,0.000532759329652607,0.00835606378228314,0.00545925981793884,"Atp1b2/Atp1a1/Kcnma1",3
"GO:0033700","phospholipid efflux","3/295","16/28928",0.1875,18.3864406779661,7.06091341500234,0.000532759329652607,0.00835606378228314,0.00545925981793884,"Apoe/Abca1/Abca3",3
"GO:1904748","regulation of apoptotic process involved in development","3/295","16/28928",0.1875,18.3864406779661,7.06091341500234,0.000532759329652607,0.00835606378228314,0.00545925981793884,"Tnfrsf1a/Cdkn2a/Tgfb2",3
"GO:0042158","lipoprotein biosynthetic process","5/295","65/28928",0.0769230769230769,7.54315514993481,5.3604647085056,0.000534107911990444,0.00835606378228314,0.00545925981793884,"Dbi/Apoe/Svip/Abca1/Wipi1",5
"GO:0042596","fear response","5/295","65/28928",0.0769230769230769,7.54315514993481,5.3604647085056,0.000534107911990444,0.00835606378228314,0.00545925981793884,"Dbi/Apoe/Mef2c/Bdnf/Adrb1",5
"GO:0046470","phosphatidylcholine metabolic process","5/295","65/28928",0.0769230769230769,7.54315514993481,5.3604647085056,0.000534107911990444,0.00835606378228314,0.00545925981793884,"Dbi/Rab38/Pla2g7/Chka/Abca3",5
"GO:2000630","positive regulation of miRNA metabolic process","5/295","65/28928",0.0769230769230769,7.54315514993481,5.3604647085056,0.000534107911990444,0.00835606378228314,0.00545925981793884,"Fos/Egr1/Agt/Tgfb2/Srf",5
"GO:0072006","nephron development","8/295","180/28928",0.0444444444444444,4.35826741996233,4.58750963931403,0.000547417623837854,0.00852947866735973,0.00557255681262411,"Egr1/Fgf1/Hes1/Mef2c/Agt/Tfap2a/Lamb2/Jag1",8
"GO:0031669","cellular response to nutrient levels","10/295","275/28928",0.0363636363636364,3.56585516178736,4.33953018621001,0.000564993372574263,0.00876769067642571,0.00572818765546206,"Fos/Plin2/Atf3/Pld1/Dap/Chka/Plin3/Slc38a3/Wipi1/Srf",10
"GO:0045682","regulation of epidermis development","5/295","66/28928",0.0757575757575758,7.42886492039034,5.30728410407166,0.000573123754372488,0.00885799738108769,0.0057871876555694,"Zfp36/Hes1/Klf7/Tgfb2/Maff",5
"GO:0014912","negative regulation of smooth muscle cell migration","4/295","38/28928",0.105263157894737,10.3222123104371,5.83668554642069,0.000595220834941088,0.00915888949910997,0.00598376923898626,"Myh9/Sema6d/Mef2c/Ppargc1a",4
"GO:0043583","ear development","10/295","277/28928",0.036101083032491,3.54010891513186,4.31173052168466,0.000597512390645843,0.00915888949910997,0.00598376923898626,"Zic1/Hes1/Tfap2a/Abr/Tgfb2/Jag1/Naglu/Gsc/Bdnf/Kcnma1",10
"GO:0001570","vasculogenesis","6/295","101/28928",0.0594059405940594,5.82540694747441,4.93087720318138,0.000602149792271253,0.00915888949910997,0.00598376923898626,"Junb/Rap1a/Fgf1/Itgav/Ptprj/Tmem100",6
"GO:0014033","neural crest cell differentiation","6/295","101/28928",0.0594059405940594,5.82540694747441,4.93087720318138,0.000602149792271253,0.00915888949910997,0.00598376923898626,"Sema6d/Hes1/Mef2c/Tfap2a/Jag1/Gsc",6
"GO:0051209","release of sequestered calcium ion into cytosol","7/295","140/28928",0.05,4.90305084745763,4.69885192298405,0.000604627559744628,0.00916022702174372,0.00598464308147481,"Dbi/Itgav/Tgfb2/Itpr2/Plcd1/Ubash3b/Hrc",7
"GO:0051283","negative regulation of sequestering of calcium ion","7/295","141/28928",0.049645390070922,4.86827743719197,4.67367217232457,0.000630761388953149,0.00946155225085409,0.00618150762897878,"Dbi/Itgav/Tgfb2/Itpr2/Plcd1/Ubash3b/Hrc",7
"GO:0031960","response to corticosteroid","8/295","184/28928",0.0434782608695652,4.26352247605011,4.50766047328342,0.000632497836350592,0.00946155225085409,0.00618150762897878,"Fos/Acsbg1/Fosb/Zfp36/A2m/Klf9/Abca3/Nefl",8
"GO:0015807","L-amino acid transport","6/295","102/28928",0.0588235294117647,5.76829511465603,4.89666395284434,0.000634390537038743,0.00946155225085409,0.00618150762897878,"Slc1a3/Slc38a1/Agt/Ttyh1/Slc1a2/Slc38a3",6
"GO:0042100","B cell proliferation","6/295","102/28928",0.0588235294117647,5.76829511465603,4.89666395284434,0.000634390537038743,0.00946155225085409,0.00618150762897878,"Cd81/Nfkbiz/Cdkn2a/Mef2c/Irs2/Tnfrsf21",6
"GO:0040034","regulation of development, heterochronic","3/295","17/28928",0.176470588235294,17.3048853439681,6.82558583016011,0.000642054982217067,0.00947537395706523,0.00619053775216834,"Serpine2/Hes1/Jag1",3
"GO:0055091","phospholipid homeostasis","3/295","17/28928",0.176470588235294,17.3048853439681,6.82558583016011,0.000642054982217067,0.00947537395706523,0.00619053775216834,"Rcn3/Abca1/Abca3",3
"GO:0016358","dendrite development","11/295","331/28928",0.0332326283987915,3.25882533667879,4.195325761012,0.000642733427820757,0.00947537395706523,0.00619053775216834,"Ptn/Gpx4/Pdlim5/Cask/Apoe/Epha5/Mef2c/Klf7/Adgrb3/Bdnf/Rapgef4",11
"GO:0048048","embryonic eye morphogenesis","4/295","39/28928",0.102564102564103,10.0575401999131,5.74520590861026,0.000657965886493238,0.00963904660180425,0.00629746985752326,"Vax2/Tfap2a/Six3/Mfap2",4
"GO:0050769","positive regulation of neurogenesis","11/295","332/28928",0.0331325301204819,3.24900959771289,4.18347314642933,0.000658865173407961,0.00963904660180425,0.00629746985752326,"Ptn/Metrn/Serpine2/Ncan/Grm5/Cask/Apoe/Hes1/Nefl/Bdnf/Srf",11
"GO:0030198","extracellular matrix organization","11/295","333/28928",0.033033033033033,3.23925281213417,4.17166546142391,0.000675332717593174,0.00980511479747969,0.00640596704606922,"Tnfrsf1a/Cst3/Plod1/Mmp15/Mmp16/Mmp14/Cyp2j6/Agt/Tfap2a/Tgfb2/Lamb2",11
"GO:0070372","regulation of ERK1 and ERK2 cascade","11/295","333/28928",0.033033033033033,3.23925281213417,4.17166546142391,0.000675332717593174,0.00980511479747969,0.00640596704606922,"Myh9/Mt3/Dusp1/Rap1a/Atf3/Fgf1/Apoe/Ndrg2/Rap1b/Nox4/Phlpp1",11
"GO:0051282","regulation of sequestering of calcium ion","7/295","143/28928",0.048951048951049,4.80018964086761,4.62401730517715,0.000685715778222835,0.00991788638403746,0.00647964400775128,"Dbi/Itgav/Tgfb2/Itpr2/Plcd1/Ubash3b/Hrc",7
"GO:0046890","regulation of lipid biosynthetic process","9/295","233/28928",0.0386266094420601,3.78776460318615,4.33670843384612,0.000690481285442738,0.00991788638403746,0.00647964400775128,"Dbi/Egr1/Rab38/Fgf1/Apoe/Atp1a1/Agt/Abca3/Ppargc1a",9
"GO:0045229","external encapsulating structure organization","11/295","334/28928",0.0329341317365269,3.22955445042119,4.15990238130231,0.00069214147686569,0.00991788638403746,0.00647964400775128,"Tnfrsf1a/Cst3/Plod1/Mmp15/Mmp16/Mmp14/Cyp2j6/Agt/Tfap2a/Tgfb2/Lamb2",11
"GO:0010563","negative regulation of phosphorus metabolic process","12/295","388/28928",0.0309278350515464,3.03281495719028,4.09181514155861,0.000696037421681731,0.00991788638403746,0.00647964400775128,"Ier3/Dusp1/Cdkn2a/Apoe/Mical1/Agt/Smpd1/Irs2/Ubash3b/Ptprj/Ppargc1a/Cadm4",12
"GO:0045936","negative regulation of phosphate metabolic process","12/295","388/28928",0.0309278350515464,3.03281495719028,4.09181514155861,0.000696037421681731,0.00991788638403746,0.00647964400775128,"Ier3/Dusp1/Cdkn2a/Apoe/Mical1/Agt/Smpd1/Irs2/Ubash3b/Ptprj/Ppargc1a/Cadm4",12
"GO:0043525","positive regulation of neuron apoptotic process","6/295","104/28928",0.0576923076923077,5.65736636245111,4.82957846601286,0.000702874736976278,0.00994396693971898,0.00649668319430745,"Tnfrsf1a/Egr1/Tfap2a/Tgfb2/Bdnf/Kcnma1",6
"GO:0003170","heart valve development","5/295","69/28928",0.072463768115942,7.10587079341685,5.15419440737199,0.000703056363335206,0.00994396693971898,0.00649668319430745,"Tnfrsf1a/Mef2c/Tgfb2/Jag1/Naglu",5
"GO:0043062","extracellular structure organization","11/295","335/28928",0.0328358208955224,3.21991398937516,4.14818358471141,0.000709296925135035,0.00999534968398011,0.00653025303752418,"Tnfrsf1a/Cst3/Plod1/Mmp15/Mmp16/Mmp14/Cyp2j6/Agt/Tfap2a/Tgfb2/Lamb2",11
"GO:0072001","renal system development","12/295","390/28928",0.0307692307692308,3.01726205997392,4.07110343209556,0.000727853490881205,0.0102192763023724,0.00667655081860955,"Egr1/Fgf1/Hes1/Odc1/Mef2c/Agt/Tfap2a/Tgfb2/Lamb2/Jag1/Crlf1/Bdnf",12
"GO:0016485","protein processing","10/295","285/28928",0.0350877192982456,3.44073743681237,4.20303997130436,0.000743475964561615,0.010304405729188,0.00673216835232487,"Myh9/Pcsk1n/Serpine2/Ctsz/Cpd/Spon1/Mmp16/Mmp14/Clec3b/Naglu",10
"GO:0048588","developmental cell growth","10/295","285/28928",0.0350877192982456,3.44073743681237,4.20303997130436,0.000743475964561615,0.010304405729188,0.00673216835232487,"Mt3/Pdlim5/Tsc22d4/Apoe/Sema6d/Agt/Lamb2/Bdnf/Adrb1/Srf",10
"GO:0051208","sequestering of calcium ion","7/295","145/28928",0.0482758620689655,4.73398012857978,4.5752755380535,0.000744396832741632,0.010304405729188,0.00673216835232487,"Dbi/Itgav/Tgfb2/Itpr2/Plcd1/Ubash3b/Hrc",7
"GO:0042326","negative regulation of phosphorylation","11/295","337/28928",0.0326409495548961,3.2008047075391,4.12487757314521,0.000744670072263258,0.010304405729188,0.00673216835232487,"Dusp1/Cdkn2a/Apoe/Mical1/Agt/Smpd1/Irs2/Ubash3b/Ptprj/Ppargc1a/Cadm4",11
"GO:0010755","regulation of plasminogen activation","3/295","18/28928",0.166666666666667,16.3435028248588,6.60946037864508,0.000764672322266682,0.0105431259397417,0.00688813121799484,"Serpine2/Ctsz/Clec3b",3
"GO:0006865","amino acid transport","8/295","190/28928",0.0421052631578947,4.12888492417484,4.39205125967477,0.000779838057273699,0.0106981371414304,0.0069894045503626,"Slc1a3/Slc38a1/Agt/Ttyh1/Slc1a2/Slc38a3/Abat/Bdnf",8
"GO:0006874","intracellular calcium ion homeostasis","11/295","339/28928",0.0324483775811209,3.1819209039548,4.1017449210384,0.000781497103991783,0.0106981371414304,0.0069894045503626,"Dbi/Stim2/Apoe/Itgav/Tgfb2/Itpr2/Plcd1/Ubash3b/Hrc/Atp2b4/Inpp4b",11
"GO:0030574","collagen catabolic process","4/295","41/28928",0.0975609756097561,9.56692848284415,5.57179498607005,0.000797267177641555,0.0108507588055914,0.00708911672827436,"Cst3/Mmp15/Mmp16/Mmp14",4
"GO:0032922","circadian regulation of gene expression","5/295","71/28928",0.0704225352112676,6.9057054189544,5.05713612667245,0.000801138727362994,0.0108507588055914,0.00708911672827436,"Egr1/Per1/Ppargc1a/Rora/Per3",5
"GO:0061045","negative regulation of wound healing","5/295","71/28928",0.0704225352112676,6.9057054189544,5.05713612667245,0.000801138727362994,0.0108507588055914,0.00708911672827436,"Serpine2/Ajap1/Cask/Apoe/Ubash3b",5
"GO:0033673","negative regulation of kinase activity","8/295","191/28928",0.0418848167539267,4.10726772561895,4.37324615467114,0.000806877087795902,0.0108899995687384,0.0071147538616251,"Dusp1/Cdkn2a/Apoe/Agt/Smpd1/Irs2/Ubash3b/Ptprj",8
"GO:0007517","muscle organ development","12/295","395/28928",0.030379746835443,2.97906886934134,4.01989783946763,0.000812760355496968,0.010930913833754,0.00714148434248305,"Fos/Egr1/Nr4a1/Atf3/Mef2c/Tgfb2/Maff/Hlf/Naglu/Cryab/Gsc/Bdnf",12
"GO:0051924","regulation of calcium ion transport","10/295","289/28928",0.0346020761245675,3.39311477332708,4.15014053733824,0.000826792063153417,0.0110807481750596,0.00723937548119977,"Dbi/Stim2/Cask/Hes1/Agt/Tgfb2/Ubash3b/Ehd3/Hrc/Adrb1",10
"GO:0009309","amine biosynthetic process","4/295","42/28928",0.0952380952380952,9.33914447134786,5.48948646638317,0.000874181835754851,0.0116345103348901,0.00760116442712277,"Odc1/Nr4a2/Tgfb2/Sat1",4
"GO:0042401","biogenic amine biosynthetic process","4/295","42/28928",0.0952380952380952,9.33914447134786,5.48948646638317,0.000874181835754851,0.0116345103348901,0.00760116442712277,"Odc1/Nr4a2/Tgfb2/Sat1",4
"GO:0016052","carbohydrate catabolic process","8/295","194/28928",0.0412371134020619,4.04375327625371,4.3175914638459,0.000892544583581451,0.0117323160555733,0.00766506375278643,"Ier3/Gpd1/Gm2a/Lipa/Ppargc1a/Pygb/Wipi1/Adrb1",8
"GO:0010713","negative regulation of collagen metabolic process","3/295","19/28928",0.157894736842105,15.4833184656557,6.4099940341039,0.000901223547352552,0.0117323160555733,0.00766506375278643,"Cst3/Rap1a/Cyp2j6",3
"GO:0050746","regulation of lipoprotein metabolic process","3/295","19/28928",0.157894736842105,15.4833184656557,6.4099940341039,0.000901223547352552,0.0117323160555733,0.00766506375278643,"Dbi/Svip/Itgav",3
"GO:0010466","negative regulation of peptidase activity","9/295","242/28928",0.0371900826446281,3.64689732455526,4.19700087804489,0.000902634037354115,0.0117323160555733,0.00766506375278643,"Nr4a1/Cst3/Pcsk1n/Serpine2/Timp4/A2m/Mical1/Cryab/Timp3",9
"GO:0006801","superoxide metabolic process","5/295","73/28928",0.0684931506849315,6.71650801021593,4.96376241465534,0.000909078494261745,0.0117323160555733,0.00766506375278643,"Mt3/Agt/Sod3/Nox4/Naglu",5
"GO:0014911","positive regulation of smooth muscle cell migration","5/295","73/28928",0.0684931506849315,6.71650801021593,4.96376241465534,0.000909078494261745,0.0117323160555733,0.00766506375278643,"Egr1/Sema6d/Agt/Nox4/Rapgef4",5
"GO:0021695","cerebellar cortex development","5/295","73/28928",0.0684931506849315,6.71650801021593,4.96376241465534,0.000909078494261745,0.0117323160555733,0.00766506375278643,"Serpine2/Sez6l/Grid2/Naglu/Rora",5
"GO:0030888","regulation of B cell proliferation","5/295","73/28928",0.0684931506849315,6.71650801021593,4.96376241465534,0.000909078494261745,0.0117323160555733,0.00766506375278643,"Cd81/Cdkn2a/Mef2c/Irs2/Tnfrsf21",5
"GO:0051932","synaptic transmission, GABAergic","5/295","73/28928",0.0684931506849315,6.71650801021593,4.96376241465534,0.000909078494261745,0.0117323160555733,0.00766506375278643,"Dbi/Slc38a1/Car2/Bdnf/Gabra2",5
"GO:0007219","Notch signaling pathway","8/295","195/28928",0.041025641025641,4.02301607996523,4.29928816966392,0.000922667922282734,0.0118677387453346,0.00775353933984678,"Timp4/Mmp14/Cntn1/Hes1/Tgfb2/Ttyh1/Jag1/Tmem100",8
"GO:0046849","bone remodeling","6/295","110/28928",0.0545454545454545,5.34878274268105,4.6383275543956,0.000943049450805645,0.012089326237251,0.00789830890148435,"Ptn/Itgav/Ubash3b/Car2/Nox4/Inpp4b",6
"GO:0072210","metanephric nephron development","4/295","43/28928",0.0930232558139535,9.12195506503745,5.40988338280144,0.000956178557836068,0.0121778676620878,0.00795615559287269,"Egr1/Hes1/Tfap2a/Lamb2",4
"GO:0042594","response to starvation","9/295","244/28928",0.0368852459016393,3.61700472353432,4.16685935559129,0.00095631050516265,0.0121778676620878,0.00795615559287269,"Fos/Plin2/Atf3/Zfp36/Dap/Chka/Plin3/Slc38a3/Wipi1",9
"GO:0048839","inner ear development","9/295","245/28928",0.036734693877551,3.60224143894846,4.15190705998795,0.000984104004791037,0.0124903001667684,0.00816027684697761,"Zic1/Hes1/Tfap2a/Abr/Tgfb2/Jag1/Naglu/Bdnf/Kcnma1",9
"GO:0060047","heart contraction","9/295","246/28928",0.0365853658536585,3.58759818106656,4.13703270462882,0.00101254919626232,0.0128089144200445,0.00836843681746766,"Thra/Atp1a1/Agt/Tgfb2/Ehd3/Scn1b/Hrc/Atp2b4/Adrb1",9
